lat,lon,count
42.2871,-83.7491,2
42.2871,-83.7482,8
42.2871,-83.7481,102
42.2871,-83.748,9374
42.2871,-83.7479,8169
42.2871,-83.7478,41
42.2871,-83.7474,4
42.2871,-83.7467,96
42.2871,-83.7466,3163
42.2871,-83.7465,87
42.2871,-83.7459,2
42.2871,-83.7458,4
42.2871,-83.7453,37
42.2871,-83.7452,3137
42.2871,-83.7451,35
42.2871,-83.7445,2
42.2871,-83.744,9
42.2871,-83.7439,11
42.2871,-83.7438,525
42.2871,-83.7437,3159
42.2871,-83.7436,2937
42.2871,-83.7435,11626
42.2871,-83.7434,42132
42.2871,-83.7433,43349
42.2871,-83.7432,22697
42.2871,-83.7431,45616
42.2871,-83.743,11941
42.2871,-83.7429,3663
42.2871,-83.7428,6237
42.2871,-83.7427,2051
42.2871,-83.7426,96
42.2871,-83.7425,29
42.2871,-83.7424,14
42.2871,-83.7423,11
42.2871,-83.7422,104
42.2871,-83.7421,1070
42.2871,-83.742,9145
42.2871,-83.7419,9450
42.2872,-83.7526,33
42.2872,-83.7525,4148
42.2872,-83.7524,189
42.2872,-83.7483,2
42.2872,-83.7482,5
42.2872,-83.7481,16
42.2872,-83.748,6145
42.2872,-83.7479,10896
42.2872,-83.7478,2012
42.2872,-83.7477,2
42.2872,-83.7473,2
42.2872,-83.7467,1
42.2872,-83.7466,1320
42.2872,-83.7465,2326
42.2872,-83.7464,5
42.2872,-83.7461,4
42.2872,-83.7458,2
42.2872,-83.7456,2
42.2872,-83.7452,2076
42.2872,-83.7451,2544
42.2872,-83.745,8
42.2872,-83.7448,2
42.2872,-83.7446,2
42.2872,-83.7444,2
42.2872,-83.7443,4
42.2872,-83.7441,9
42.2872,-83.744,569
42.2872,-83.7439,2151
42.2872,-83.7438,2287
42.2872,-83.7437,511
42.2872,-83.7436,1
42.2872,-83.7435,5
42.2872,-83.7434,83
42.2872,-83.7433,8201
42.2872,-83.7432,36628
42.2872,-83.7431,47261
42.2872,-83.743,56324
42.2872,-83.7429,36997
42.2872,-83.7428,5899
42.2872,-83.7427,10096
42.2872,-83.7426,19271
42.2872,-83.7425,1721
42.2872,-83.7424,606
42.2872,-83.7423,5473
42.2872,-83.7422,16900
42.2872,-83.7421,23716
42.2872,-83.742,13677
42.2872,-83.7419,1899
42.2873,-83.7529,55
42.2873,-83.7528,96
42.2873,-83.7527,601
42.2873,-83.7526,534
42.2873,-83.7525,4399
42.2873,-83.7524,719
42.2873,-83.7523,84
42.2873,-83.7522,65
42.2873,-83.7521,60
42.2873,-83.752,73
42.2873,-83.7519,46
42.2873,-83.7518,48
42.2873,-83.7517,39
42.2873,-83.7516,27
42.2873,-83.7515,20
42.2873,-83.7514,16
42.2873,-83.7513,9
42.2873,-83.7507,2
42.2873,-83.7494,2
42.2873,-83.749,2
42.2873,-83.7484,2
42.2873,-83.7482,2
42.2873,-83.7481,9
42.2873,-83.748,1444
42.2873,-83.7479,9750
42.2873,-83.7478,7990
42.2873,-83.7477,13
42.2873,-83.7475,2
42.2873,-83.7468,2
42.2873,-83.7466,17
42.2873,-83.7465,3125
42.2873,-83.7464,543
42.2873,-83.7461,2
42.2873,-83.7458,2
42.2873,-83.7451,1983
42.2873,-83.745,1527
42.2873,-83.7449,8
42.2873,-83.7443,68
42.2873,-83.7442,1224
42.2873,-83.7441,1812
42.2873,-83.744,1701
42.2873,-83.7439,756
42.2873,-83.7434,2
42.2873,-83.7433,6
42.2873,-83.7432,37
42.2873,-83.7431,3550
42.2873,-83.743,29086
42.2873,-83.7429,61498
42.2873,-83.7428,59764
42.2873,-83.7427,29555
42.2873,-83.7426,15831
42.2873,-83.7425,17159
42.2873,-83.7424,24820
42.2873,-83.7423,17953
42.2873,-83.7422,6106
42.2873,-83.7421,238
42.2873,-83.742,28
42.2873,-83.7419,2
42.2874,-83.7529,1542
42.2874,-83.7528,1770
42.2874,-83.7527,4336
42.2874,-83.7526,4341
42.2874,-83.7525,5549
42.2874,-83.7524,4852
42.2874,-83.7523,3840
42.2874,-83.7522,2689
42.2874,-83.7521,2395
42.2874,-83.752,2458
42.2874,-83.7519,1917
42.2874,-83.7518,2187
42.2874,-83.7517,2428
42.2874,-83.7516,2482
42.2874,-83.7515,2502
42.2874,-83.7514,2634
42.2874,-83.7513,1046
42.2874,-83.7512,31
42.2874,-83.7511,9
42.2874,-83.7499,2
42.2874,-83.7489,2
42.2874,-83.7486,2
42.2874,-83.748,38
42.2874,-83.7479,8232
42.2874,-83.7478,12556
42.2874,-83.7477,840
42.2874,-83.7466,8
42.2874,-83.7465,446
42.2874,-83.7464,3683
42.2874,-83.7463,20
42.2874,-83.7459,2
42.2874,-83.7457,2
42.2874,-83.7451,3
42.2874,-83.745,3116
42.2874,-83.7449,712
42.2874,-83.7448,3
42.2874,-83.7447,15
42.2874,-83.7446,94
42.2874,-83.7445,1688
42.2874,-83.7444,1681
42.2874,-83.7443,1946
42.2874,-83.7442,598
42.2874,-83.7441,3
42.2874,-83.7439,289
42.2874,-83.7438,63
42.2874,-83.7435,4
42.2874,-83.7433,7
42.2874,-83.7432,11
42.2874,-83.7431,48
42.2874,-83.743,367
42.2874,-83.7429,11948
42.2874,-83.7428,47685
42.2874,-83.7427,95286
42.2874,-83.7426,84768
42.2874,-83.7425,36596
42.2874,-83.7424,6413
42.2874,-83.7423,297
42.2874,-83.7422,101
42.2874,-83.7421,33
42.2874,-83.742,27
42.2874,-83.7419,16
42.2875,-83.7525,2603
42.2875,-83.7524,33
42.2875,-83.7518,18
42.2875,-83.7517,19
42.2875,-83.7516,148
42.2875,-83.7515,25
42.2875,-83.7514,169
42.2875,-83.7513,1802
42.2875,-83.7512,2107
42.2875,-83.7511,248
42.2875,-83.751,12
42.2875,-83.7509,4
42.2875,-83.7494,2
42.2875,-83.749,1
42.2875,-83.7483,2
42.2875,-83.7481,2
42.2875,-83.748,14
42.2875,-83.7479,2277
42.2875,-83.7478,8967
42.2875,-83.7477,6375
42.2875,-83.7476,7
42.2875,-83.7475,3
42.2875,-83.7465,2
42.2875,-83.7464,2219
42.2875,-83.7463,1296
42.2875,-83.7462,4
42.2875,-83.745,66
42.2875,-83.7449,3058
42.2875,-83.7448,672
42.2875,-83.7447,5339
42.2875,-83.7446,3275
42.2875,-83.7445,798
42.2875,-83.7444,3
42.2875,-83.7439,5
42.2875,-83.7438,238
42.2875,-83.7437,7
42.2875,-83.7435,6
42.2875,-83.7434,15
42.2875,-83.7433,86
42.2875,-83.7432,4308
42.2875,-83.7431,13319
42.2875,-83.743,19669
42.2875,-83.7429,16368
42.2875,-83.7428,6585
42.2875,-83.7427,3657
42.2875,-83.7426,27587
42.2875,-83.7425,48542
42.2875,-83.7424,61785
42.2875,-83.7423,24618
42.2875,-83.7422,1619
42.2875,-83.7421,155
42.2875,-83.742,50
42.2875,-83.7419,13
42.2875,-83.7418,20
42.2875,-83.7417,14
42.2876,-83.7525,2743
42.2876,-83.7524,18
42.2876,-83.752,2
42.2876,-83.7513,3
42.2876,-83.7512,338
42.2876,-83.7511,2225
42.2876,-83.751,1285
42.2876,-83.7509,65
42.2876,-83.7508,10
42.2876,-83.7507,3
42.2876,-83.7503,2
42.2876,-83.7498,4
42.2876,-83.7482,2
42.2876,-83.748,6
42.2876,-83.7479,73
42.2876,-83.7478,8806
42.2876,-83.7477,10302
42.2876,-83.7476,122
42.2876,-83.7472,2
42.2876,-83.7464,148
42.2876,-83.7463,3600
42.2876,-83.7462,437
42.2876,-83.7458,4
42.2876,-83.7457,4
42.2876,-83.7455,4
42.2876,-83.7454,2
42.2876,-83.745,2
42.2876,-83.7449,1073
42.2876,-83.7448,7018
42.2876,-83.7447,875
42.2876,-83.7444,2
42.2876,-83.7438,101
42.2876,-83.7437,239
42.2876,-83.7436,38
42.2876,-83.7435,1493
42.2876,-83.7434,11342
42.2876,-83.7433,19030
42.2876,-83.7432,18605
42.2876,-83.7431,10122
42.2876,-83.743,3461
42.2876,-83.7429,688
42.2876,-83.7428,147
42.2876,-83.7427,40
42.2876,-83.7426,57
42.2876,-83.7425,3050
42.2876,-83.7424,33581
42.2876,-83.7423,63291
42.2876,-83.7422,56766
42.2876,-83.7421,22268
42.2876,-83.742,899
42.2876,-83.7419,124
42.2876,-83.7418,33
42.2876,-83.7417,14
42.2876,-83.7416,4
42.2877,-83.7527,2
42.2877,-83.7525,2670
42.2877,-83.7524,8
42.2877,-83.7511,43
42.2877,-83.751,959
42.2877,-83.7509,1634
42.2877,-83.7508,1060
42.2877,-83.7507,46
42.2877,-83.7506,8
42.2877,-83.7505,2
42.2877,-83.7501,4
42.2877,-83.7487,6
42.2877,-83.7485,4
42.2877,-83.7484,6
42.2877,-83.7479,24
42.2877,-83.7478,4025
42.2877,-83.7477,10844
42.2877,-83.7476,5120
42.2877,-83.7475,1
42.2877,-83.7464,1
42.2877,-83.7463,786
42.2877,-83.7462,3725
42.2877,-83.7461,14
42.2877,-83.7457,6
42.2877,-83.7451,2
42.2877,-83.7448,4232
42.2877,-83.7447,4894
42.2877,-83.7446,543
42.2877,-83.744,3
42.2877,-83.7439,11
42.2877,-83.7438,382
42.2877,-83.7437,9299
42.2877,-83.7436,17248
42.2877,-83.7435,18461
42.2877,-83.7434,12294
42.2877,-83.7433,6699
42.2877,-83.7432,671
42.2877,-83.7431,146
42.2877,-83.743,49
42.2877,-83.7429,4
42.2877,-83.7426,22
42.2877,-83.7425,25
42.2877,-83.7424,57
42.2877,-83.7423,5298
42.2877,-83.7422,34746
42.2877,-83.7421,70076
42.2877,-83.742,52034
42.2877,-83.7419,16944
42.2877,-83.7418,659
42.2877,-83.7417,97
42.2877,-83.7416,15
42.2878,-83.7526,3
42.2878,-83.7525,2931
42.2878,-83.7524,8
42.2878,-83.7511,8
42.2878,-83.751,73
42.2878,-83.7509,246
42.2878,-83.7508,1065
42.2878,-83.7507,1795
42.2878,-83.7506,835
42.2878,-83.7505,43
42.2878,-83.7504,9
42.2878,-83.7503,2
42.2878,-83.7502,2
42.2878,-83.7479,11
42.2878,-83.7478,390
42.2878,-83.7477,10510
42.2878,-83.7476,11727
42.2878,-83.7475,39
42.2878,-83.7465,2
42.2878,-83.7463,17
42.2878,-83.7462,3401
42.2878,-83.7461,3820
42.2878,-83.7459,2
42.2878,-83.7456,2
42.2878,-83.7455,6
42.2878,-83.7453,2
42.2878,-83.745,2
42.2878,-83.7448,92
42.2878,-83.7447,6248
42.2878,-83.7446,3362
42.2878,-83.7445,1
42.2878,-83.7443,1
42.2878,-83.7442,11
42.2878,-83.7441,237
42.2878,-83.744,9202
42.2878,-83.7439,15393
42.2878,-83.7438,24267
42.2878,-83.7437,14196
42.2878,-83.7436,8856
42.2878,-83.7435,1252
42.2878,-83.7434,211
42.2878,-83.7433,58
42.2878,-83.7432,3
42.2878,-83.7429,2
42.2878,-83.7426,6
42.2878,-83.7424,12
42.2878,-83.7423,37
42.2878,-83.7422,68
42.2878,-83.7421,7936
42.2878,-83.742,39927
42.2878,-83.7419,70419
42.2878,-83.7418,57439
42.2878,-83.7417,22180
42.2878,-83.7416,823
42.2878,-83.7415,66
42.2879,-83.7526,15
42.2879,-83.7525,2592
42.2879,-83.7524,8
42.2879,-83.7521,2
42.2879,-83.751,33
42.2879,-83.7509,156
42.2879,-83.7508,14
42.2879,-83.7507,68
42.2879,-83.7506,1026
42.2879,-83.7505,1676
42.2879,-83.7504,474
42.2879,-83.7503,13
42.2879,-83.7502,5
42.2879,-83.7479,6
42.2879,-83.7478,23
42.2879,-83.7477,5253
42.2879,-83.7476,13353
42.2879,-83.7475,2585
42.2879,-83.7462,223
42.2879,-83.7461,8730
42.2879,-83.746,267
42.2879,-83.7456,2
42.2879,-83.7455,2
42.2879,-83.7447,567
42.2879,-83.7446,13560
42.2879,-83.7445,11789
42.2879,-83.7444,59
42.2879,-83.7443,4931
42.2879,-83.7442,14192
42.2879,-83.7441,21906
42.2879,-83.744,17054
42.2879,-83.7439,8926
42.2879,-83.7438,1467
42.2879,-83.7437,219
42.2879,-83.7436,638
42.2879,-83.7435,315
42.2879,-83.7434,617
42.2879,-83.7422,10
42.2879,-83.7421,38
42.2879,-83.742,38
42.2879,-83.7419,5459
42.2879,-83.7418,34077
42.2879,-83.7417,68615
42.2879,-83.7416,45392
42.2879,-83.7415,20796
42.288,-83.7526,21
42.288,-83.7525,2372
42.288,-83.7524,7
42.288,-83.752,2
42.288,-83.751,38
42.288,-83.7509,105
42.288,-83.7506,3
42.288,-83.7505,137
42.288,-83.7504,1492
42.288,-83.7503,1255
42.288,-83.7502,89
42.288,-83.7501,4
42.288,-83.7486,2
42.288,-83.7478,14
42.288,-83.7477,975
42.288,-83.7476,9945
42.288,-83.7475,11046
42.288,-83.7474,15
42.288,-83.7464,28
42.288,-83.7463,417
42.288,-83.7462,6382
42.288,-83.7461,9174
42.288,-83.746,1779
42.288,-83.7459,6
42.288,-83.7457,3
42.288,-83.7455,4
42.288,-83.7447,18
42.288,-83.7446,3334
42.288,-83.7445,24089
42.288,-83.7444,21252
42.288,-83.7443,27686
42.288,-83.7442,12001
42.288,-83.7441,3449
42.288,-83.744,189
42.288,-83.7439,103
42.288,-83.7438,62
42.288,-83.7437,21
42.288,-83.7436,2
42.288,-83.7428,4
42.288,-83.7423,3
42.288,-83.742,20
42.288,-83.7419,29
42.288,-83.7418,51
42.288,-83.7417,8149
42.288,-83.7416,30931
42.288,-83.7415,63551
42.288,-83.7414,3364
42.2881,-83.7526,38
42.2881,-83.7525,2578
42.2881,-83.7524,8
42.2881,-83.7515,2
42.2881,-83.7514,2
42.2881,-83.7512,2
42.2881,-83.7511,2
42.2881,-83.751,231
42.2881,-83.7509,117
42.2881,-83.7508,2
42.2881,-83.7504,15
42.2881,-83.7503,608
42.2881,-83.7502,1770
42.2881,-83.7501,878
42.2881,-83.75,23
42.2881,-83.7484,2
42.2881,-83.7478,4
42.2881,-83.7477,36
42.2881,-83.7476,8492
42.2881,-83.7475,16233
42.2881,-83.7474,718
42.2881,-83.7466,80
42.2881,-83.7465,1295
42.2881,-83.7464,8857
42.2881,-83.7463,8612
42.2881,-83.7462,9208
42.2881,-83.7461,6027
42.2881,-83.746,14654
42.2881,-83.7459,829
42.2881,-83.7457,4
42.2881,-83.7455,4
42.2881,-83.7454,4
42.2881,-83.745,2
42.2881,-83.7449,136
42.2881,-83.7448,7911
42.2881,-83.7447,15127
42.2881,-83.7446,23337
42.2881,-83.7445,15761
42.2881,-83.7444,7601
42.2881,-83.7443,1443
42.2881,-83.7442,149
42.2881,-83.7441,81
42.2881,-83.744,54
42.2881,-83.7439,2
42.2881,-83.742,10
42.2881,-83.7419,49
42.2881,-83.7418,22
42.2881,-83.7417,30
42.2881,-83.7416,103
42.2881,-83.7415,11194
42.2881,-83.7414,8273
42.2882,-83.7526,53
42.2882,-83.7525,2893
42.2882,-83.7524,8
42.2882,-83.7519,2
42.2882,-83.7513,2
42.2882,-83.751,65
42.2882,-83.7509,126
42.2882,-83.7504,2
42.2882,-83.7503,1
42.2882,-83.7502,30
42.2882,-83.7501,1222
42.2882,-83.75,1640
42.2882,-83.7499,912
42.2882,-83.7498,24
42.2882,-83.7485,2
42.2882,-83.748,4
42.2882,-83.7477,18
42.2882,-83.7476,3850
42.2882,-83.7475,15730
42.2882,-83.7474,13670
42.2882,-83.7473,12
42.2882,-83.7469,40
42.2882,-83.7468,1079
42.2882,-83.7467,8121
42.2882,-83.7466,8607
42.2882,-83.7465,6996
42.2882,-83.7464,1332
42.2882,-83.7463,47
42.2882,-83.7462,8
42.2882,-83.7461,6
42.2882,-83.746,4189
42.2882,-83.7459,7870
42.2882,-83.7458,179
42.2882,-83.7455,2
42.2882,-83.7453,4
42.2882,-83.7452,163
42.2882,-83.7451,7083
42.2882,-83.745,14316
42.2882,-83.7449,23056
42.2882,-83.7448,21832
42.2882,-83.7447,11998
42.2882,-83.7446,2534
42.2882,-83.7445,94
42.2882,-83.7444,10
42.2882,-83.7428,6
42.2882,-83.7423,2
42.2882,-83.7419,27
42.2882,-83.7418,2
42.2882,-83.7417,11
42.2882,-83.7416,20
42.2882,-83.7415,28
42.2882,-83.7414,27
42.2883,-83.7526,73
42.2883,-83.7525,2633
42.2883,-83.7524,8
42.2883,-83.7511,3
42.2883,-83.751,42
42.2883,-83.7509,100
42.2883,-83.7501,4
42.2883,-83.75,55
42.2883,-83.7499,1286
42.2883,-83.7498,1880
42.2883,-83.7497,686
42.2883,-83.7496,39
42.2883,-83.7477,33
42.2883,-83.7476,132
42.2883,-83.7475,10402
42.2883,-83.7474,27194
42.2883,-83.7473,138
42.2883,-83.7472,7
42.2883,-83.7471,528
42.2883,-83.747,5046
42.2883,-83.7469,11266
42.2883,-83.7468,9112
42.2883,-83.7467,2041
42.2883,-83.7466,43
42.2883,-83.7465,1
42.2883,-83.7464,32
42.2883,-83.7463,12
42.2883,-83.746,9
42.2883,-83.7459,5577
42.2883,-83.7458,6374
42.2883,-83.7457,8
42.2883,-83.7456,5
42.2883,-83.7455,127
42.2883,-83.7454,5611
42.2883,-83.7453,11822
42.2883,-83.7452,23695
42.2883,-83.7451,22335
42.2883,-83.745,11896
42.2883,-83.7449,2822
42.2883,-83.7448,106
42.2883,-83.7447,7
42.2883,-83.7443,2
42.2883,-83.7429,4
42.2883,-83.7421,2
42.2883,-83.7416,2
42.2883,-83.7415,3
42.2883,-83.7414,10
42.2884,-83.7526,89
42.2884,-83.7525,2673
42.2884,-83.7524,8
42.2884,-83.7518,4
42.2884,-83.751,41
42.2884,-83.7509,114
42.2884,-83.7505,2
42.2884,-83.7499,2
42.2884,-83.7498,110
42.2884,-83.7497,1355
42.2884,-83.7496,2148
42.2884,-83.7495,921
42.2884,-83.7494,37
42.2884,-83.7486,5
42.2884,-83.7476,25
42.2884,-83.7475,6601
42.2884,-83.7474,16017
42.2884,-83.7473,7317
42.2884,-83.7472,39844
42.2884,-83.7471,26621
42.2884,-83.747,10058
42.2884,-83.7469,200
42.2884,-83.7468,2
42.2884,-83.7467,23
42.2884,-83.7463,34
42.2884,-83.7459,384
42.2884,-83.7458,15759
42.2884,-83.7457,10342
42.2884,-83.7456,16023
42.2884,-83.7455,25603
42.2884,-83.7454,24170
42.2884,-83.7453,13906
42.2884,-83.7452,7308
42.2884,-83.7451,169
42.2884,-83.745,14
42.2884,-83.7434,2
42.2884,-83.7415,10
42.2884,-83.7414,10
42.2885,-83.7526,153
42.2885,-83.7525,2572
42.2885,-83.7524,8
42.2885,-83.752,4
42.2885,-83.751,45
42.2885,-83.7509,87
42.2885,-83.7496,64
42.2885,-83.7495,1362
42.2885,-83.7494,2234
42.2885,-83.7493,337
42.2885,-83.7484,4
42.2885,-83.748,14
42.2885,-83.7479,122
42.2885,-83.7478,2843
42.2885,-83.7477,22472
42.2885,-83.7476,76878
42.2885,-83.7475,24576
42.2885,-83.7474,22903
42.2885,-83.7473,15948
42.2885,-83.7472,7106
42.2885,-83.7471,370
42.2885,-83.7467,2
42.2885,-83.7463,6
42.2885,-83.7462,60
42.2885,-83.746,260
42.2885,-83.7459,7319
42.2885,-83.7458,14091
42.2885,-83.7457,25224
42.2885,-83.7456,20693
42.2885,-83.7455,8855
42.2885,-83.7454,954
42.2885,-83.7453,36
42.2885,-83.7439,2
42.2885,-83.7414,6
42.2885,-83.7413,6
42.2886,-83.7527,2
42.2886,-83.7526,207
42.2886,-83.7525,2930
42.2886,-83.7524,9
42.2886,-83.7511,2
42.2886,-83.751,58
42.2886,-83.7509,81
42.2886,-83.7507,4
42.2886,-83.7501,2
42.2886,-83.7497,2
42.2886,-83.7494,372
42.2886,-83.7493,4047
42.2886,-83.7492,1211
42.2886,-83.7488,3
42.2886,-83.7485,8
42.2886,-83.7484,48
42.2886,-83.7483,776
42.2886,-83.7482,4654
42.2886,-83.7481,9862
42.2886,-83.748,19135
42.2886,-83.7479,24777
42.2886,-83.7478,29519
42.2886,-83.7477,28406
42.2886,-83.7476,8672
42.2886,-83.7475,3990
42.2886,-83.7474,36680
42.2886,-83.7473,29513
42.2886,-83.7472,63
42.2886,-83.7465,4
42.2886,-83.7463,49
42.2886,-83.7462,4120
42.2886,-83.7461,12273
42.2886,-83.746,19028
42.2886,-83.7459,21696
42.2886,-83.7458,14968
42.2886,-83.7457,2719
42.2886,-83.7456,445
42.2886,-83.7455,6
42.2886,-83.7449,8
42.2886,-83.7429,2
42.2886,-83.7427,2
42.2887,-83.7526,363
42.2887,-83.7525,3223
42.2887,-83.7524,9
42.2887,-83.7511,2
42.2887,-83.751,93
42.2887,-83.7509,65
42.2887,-83.7493,81
42.2887,-83.7492,4089
42.2887,-83.7491,4512
42.2887,-83.749,76
42.2887,-83.7489,21
42.2887,-83.7488,254
42.2887,-83.7487,3121
42.2887,-83.7486,7072
42.2887,-83.7485,10444
42.2887,-83.7484,13437
42.2887,-83.7483,14709
42.2887,-83.7482,9517
42.2887,-83.7481,3716
42.2887,-83.748,1932
42.2887,-83.7479,148
42.2887,-83.7478,42
42.2887,-83.7477,29
42.2887,-83.7476,13
42.2887,-83.7475,29
42.2887,-83.7474,33556
42.2887,-83.7473,44324
42.2887,-83.7472,2085
42.2887,-83.7466,14
42.2887,-83.7465,2523
42.2887,-83.7464,12261
42.2887,-83.7463,16323
42.2887,-83.7462,28321
42.2887,-83.7461,20368
42.2887,-83.746,8859
42.2887,-83.7459,1081
42.2887,-83.7458,43
42.2887,-83.7455,2
42.2887,-83.7454,4
42.2887,-83.7451,7
42.2887,-83.7445,2
42.2887,-83.7426,2
42.2888,-83.7534,2
42.2888,-83.7533,7
42.2888,-83.7532,17
42.2888,-83.7531,9
42.2888,-83.753,3
42.2888,-83.7526,672
42.2888,-83.7525,5195
42.2888,-83.7524,15
42.2888,-83.751,183
42.2888,-83.7509,65
42.2888,-83.75,2
42.2888,-83.7499,2
42.2888,-83.7495,5
42.2888,-83.7494,8
42.2888,-83.7493,190
42.2888,-83.7492,2286
42.2888,-83.7491,8395
42.2888,-83.749,14692
42.2888,-83.7489,16510
42.2888,-83.7488,13347
42.2888,-83.7487,11111
42.2888,-83.7486,5754
42.2888,-83.7485,1696
42.2888,-83.7484,195
42.2888,-83.7483,44
42.2888,-83.7482,24
42.2888,-83.7481,14
42.2888,-83.7476,19
42.2888,-83.7475,25
42.2888,-83.7474,18562
42.2888,-83.7473,40240
42.2888,-83.7472,39335
42.2888,-83.7471,33
42.2888,-83.7469,64
42.2888,-83.7468,4587
42.2888,-83.7467,13170
42.2888,-83.7466,23951
42.2888,-83.7465,29515
42.2888,-83.7464,17747
42.2888,-83.7463,9223
42.2888,-83.7462,1262
42.2888,-83.7461,316
42.2888,-83.746,4
42.2888,-83.7459,6
42.2888,-83.7457,2
42.2888,-83.7455,4
42.2888,-83.7446,2
42.2888,-83.7435,4
42.2889,-83.7534,49
42.2889,-83.7533,52
42.2889,-83.7532,51
42.2889,-83.7531,57
42.2889,-83.753,75
42.2889,-83.7529,118
42.2889,-83.7528,174
42.2889,-83.7527,192
42.2889,-83.7526,1019
42.2889,-83.7525,8656
42.2889,-83.7524,77
42.2889,-83.7523,50
42.2889,-83.7522,52
42.2889,-83.7521,43
42.2889,-83.752,43
42.2889,-83.7519,30
42.2889,-83.7518,33
42.2889,-83.7517,27
42.2889,-83.7516,18
42.2889,-83.7515,21
42.2889,-83.7514,22
42.2889,-83.7513,16
42.2889,-83.7512,14
42.2889,-83.7511,11
42.2889,-83.751,179
42.2889,-83.7509,82
42.2889,-83.7508,1
42.2889,-83.7506,2
42.2889,-83.7501,5
42.2889,-83.75,10
42.2889,-83.7499,17
42.2889,-83.7498,27
42.2889,-83.7497,276
42.2889,-83.7496,2193
42.2889,-83.7495,5243
42.2889,-83.7494,6979
42.2889,-83.7493,7241
42.2889,-83.7492,6400
42.2889,-83.7491,2706
42.2889,-83.749,6643
42.2889,-83.7489,584
42.2889,-83.7488,25
42.2889,-83.7487,16
42.2889,-83.7486,16
42.2889,-83.7484,2
42.2889,-83.7479,4
42.2889,-83.7476,5
42.2889,-83.7475,25
42.2889,-83.7474,4641
42.2889,-83.7473,21229
42.2889,-83.7472,17815
42.2889,-83.7471,9691
42.2889,-83.747,17772
42.2889,-83.7469,23669
42.2889,-83.7468,34797
42.2889,-83.7467,27230
42.2889,-83.7466,12416
42.2889,-83.7465,1519
42.2889,-83.7464,113
42.2889,-83.7463,27
42.2889,-83.7452,2
42.2889,-83.7426,2
42.289,-83.7534,1962
42.289,-83.7533,3345
42.289,-83.7532,3822
42.289,-83.7531,3804
42.289,-83.753,3944
42.289,-83.7529,4796
42.289,-83.7528,4678
42.289,-83.7527,9484
42.289,-83.7526,6783
42.289,-83.7525,11614
42.289,-83.7524,15339
42.289,-83.7523,8511
42.289,-83.7522,6714
42.289,-83.7521,5779
42.289,-83.752,5805
42.289,-83.7519,4349
42.289,-83.7518,4991
42.289,-83.7517,5202
42.289,-83.7516,4760
42.289,-83.7515,4598
42.289,-83.7514,4743
42.289,-83.7513,4108
42.289,-83.7512,3926
42.289,-83.7511,4003
42.289,-83.751,3521
42.289,-83.7509,3295
42.289,-83.7508,4255
42.289,-83.7507,3515
42.289,-83.7506,3264
42.289,-83.7505,3068
42.289,-83.7504,3131
42.289,-83.7503,2957
42.289,-83.7502,3287
42.289,-83.7501,4234
42.289,-83.75,4528
